latitude,longitude,city,state
66.922094,114.851967,Snezhinsk,Russia
-36.788968,-64.980491,Lujan,Argentina
-32.926344,-58.999553,San Jose,Argentina
-43.799496,-68.065234,Santo Tome,Argentina
-45.852718,-69.142377,Pergamino,Argentina
-40.743874,-62.692705,Rio Turbio,Argentina
-38.887147,-65.610931,Presidencia Roque Saenz Pena,Argentina
-25.872196,-68.670794,Hermoso Campo,Argentina
-46.488485,-56.42705,Curuzu Cuatia,Argentina
-50.611316,-62.061272,General Villegas,Argentina
-35.95363,-60.47037,Victorica,Argentina
-22.292842,-58.969186,Retiro,Argentina
-22.521274,-60.689279,Las Brenas,Argentina
-25.891468,-68.459216,Santa Rosa,Argentina
-35.228598,-60.005554,Intendente Alvear,Argentina
-38.102546,-68.465729,Garupa,Argentina
-30.358467,-57.96961,Adelia Maria,Argentina
-24.95051,-55.804139,Fray Luis Beltran,Argentina
-30.685822,-68.009789,Ceres,Argentina
-43.661967,-62.348082,El Calafate,Argentina
-46.517153,-62.946941,Eduardo Castex,Argentina
-48.647523,-56.233449,Villa Carlos Paz,Argentina
-44.657427,-59.636166,Recreo,Argentina
-23.108785,-62.125193,Diamante,Argentina
-40.815916,-69.093826,Centenario,Argentina
-42.711913,-60.504464,Campo Largo,Argentina
-44.878474,-61.840411,Choele Choel,Argentina
-49.935438,-58.21379,Alderetes,Argentina
-28.568387,-66.34762,Clorinda,Argentina
-36.713543,-61.380429,Los Frentones,Argentina
-35.080136,-67.899865,Anatuya,Argentina
-22.02627,-69.907685,Despenaderos,Argentina
-22.329842,-62.415205,Federal,Argentina
-43.785104,-59.43551,Andalgala,Argentina
-35.654646,-57.857619,Abra Pampa,Argentina
16.026586,78.867992,Godhra,India
26.279026,71.413784,Kanchipuram,India
23.897997,78.170919,Warangal,India
16.837699,80.585131,Kumbakonam,India
23.122779,75.515791,Shimoga,India
21.924771,83.342157,Dam Dam,India
15.937667,85.654014,Quthbullapur,India
10.732848,72.222883,Dharmavaram,India
8.455867,77.895149,Bhiwani,India
15.763721,81.437517,Budaun,India
25.189712,76.617168,Rohtak,India
14.560762,68.404937,Udaipur,India
17.540644,75.52866,Faridabad,India
29.157239,70.875654,Halisahar,India
13.655404,71.273088,Kalyan,India
11.275055,77.797374,Veraval,India
25.808835,86.099575,Dibrugarh,India
16.535435,77.874552,Adilabad,India
25.34628,78.826534,Ramgundam,India
14.979164,78.972909,Haldwani,India
20.765835,72.480244,Darbhanga,India
13.247434,75.621164,Deoli,India
12.186876,68.936696,Raipur,India
16.448544,83.456181,Puri,India
30.377465,73.712081,Bhimavaram,India
10.560744,80.46869,Bharatpur,India
24.869222,73.633421,Tanjore,India
22.284891,86.131441,Shantipur,India
24.341968,81.99353,Indore,India
25.083366,75.752137,New Delhi,India
13.794852,68.423281,Shiliguri,India
22.076673,75.977835,Jammu,India
8.471848,80.38491,Baranagar,India
18.163567,84.838412,Bhusaval,India
-37.371634,136.931892,Hillside,Australia
-22.263763,146.040107,Diamond Creek,Australia
-29.425391,135.354266,Penshurst,Australia
-33.931496,139.916556,Carnegie,Australia
-15.020652,135.609024,Cheltenham,Australia
-22.372191,117.937051,Mount Martha,Australia
-16.402267,115.325983,Vermont South,Australia
-34.114771,116.069912,Melton,Australia
-32.051233,147.040599,Altona Meadows,Australia
-12.14046,126.130305,Doonside,Australia
-12.010539,136.611134,Glenmore Park,Australia
-34.022375,124.506234,Hillarys,Australia
-27.223064,120.685623,Armidale,Australia
-17.215829,139.578137,Auburn,Australia
-36.397731,150.278198,Wodonga,Australia
-24.462212,152.109414,Rochedale South,Australia
-37.707618,150.453657,Caloundra,Australia
-26.205336,137.35666,Dapto,Australia
-34.648501,144.026173,Cherrybrook,Australia
-18.839354,146.55597,Sydenham,Australia
-16.405416,126.921908,Taree,Australia
-16.426736,118.504121,Como,Australia
-18.905507,140.835076,Toowoomba,Australia
-20.803767,114.559251,Coogee,Australia
-25.33197,146.123212,Port Pirie,Australia
-25.52916,139.160099,Samford Valley,Australia
-29.062507,135.711517,Bowen,Australia
-36.884505,127.441107,Mayfield,Australia
-16.536296,126.277862,Moe,Australia
-31.042825,113.838724,Granville,Australia
-28.875948,116.24182,Caringbah,Australia
-13.712604,136.597888,Punchbowl,Australia
-20.351147,138.864396,Cairns,Australia
-35.676863,139.86815,Thornbury,Australia
44.187295,59.864911,Lepsy,Kazakhstan
51.897656,57.803356,Aksu,Kazakhstan
43.123363,84.425518,Atyrau,Kazakhstan
53.321856,63.258045,Talghar,Kazakhstan
42.837982,74.453762,Lisakovsk,Kazakhstan
45.459269,84.197235,Qulsary,Kazakhstan
54.650143,77.702835,Bulayevo,Kazakhstan
47.742924,66.874586,Qarauyl,Kazakhstan
43.637782,81.800136,Ridder,Kazakhstan
48.138599,54.445706,Zyryanovsk,Kazakhstan
43.111114,64.892019,Ush Tyube,Kazakhstan
54.972842,66.251708,Zhanibek,Kazakhstan
51.978344,84.108117,Batamshinskiy,Kazakhstan
50.288178,56.835301,Leninskiy,Kazakhstan
53.912855,81.379615,Shubarkuduk,Kazakhstan
42.657903,76.459574,Qashyr,Kazakhstan
45.144428,66.714555,Zhanga Buqtyrma,Kazakhstan
54.54399,56.824473,Balkashino,Kazakhstan
51.023094,77.682559,Derzhavinsk,Kazakhstan
53.864053,56.690875,Yanykurgan,Kazakhstan
46.78323,61.103513,Lugovoye,Kazakhstan
42.776159,49.481996,Glubokoye,Kazakhstan
45.561753,80.292835,Karatau,Kazakhstan
52.414371,48.668521,Akkol',Kazakhstan
54.760589,70.611571,Arkalyk,Kazakhstan
44.808789,70.359922,Zhosaly,Kazakhstan
54.173221,75.406564,Aktas,Kazakhstan
41.624482,75.513724,Shar,Kazakhstan
46.115488,85.715372,Zhezkent,Kazakhstan
42.060732,66.839723,Esik,Kazakhstan
54.70523,75.949005,Sarkand,Kazakhstan
48.111362,62.473226,Qashar,Kazakhstan
47.569559,56.894043,Rudnyy,Kazakhstan
47.819281,68.44927,Yermentau,Kazakhstan
65.970342,109.167445,Artyom,Russia
60.046148,98.718003,Rubtsovsk,Russia
57.290203,53.339549,Reutov,Russia
60.988977,137.349264,Bratsk,Russia
66.177442,61.973688,Vidnoye,Russia
72.492733,64.952106,Prokopyevsk,Russia
72.856272,107.743876,Ivanovo,Russia
61.860226,97.282424,Shuya,Russia
56.492015,54.922337,Liski,Russia
68.88524,167.539264,Zlatoust,Russia
64.464363,128.64423,Lesosibirsk,Russia
69.10432,38.51331,Lyubertsy,Russia
75.74676,139.266802,Naberezhnye Chelny,Russia
60.504879,45.883418,Barnaul,Russia
58.423,108.553687,Norilsk,Russia
63.214795,168.657816,Yegoryevsk,Russia
71.816853,100.220794,Magnitogorsk,Russia
59.331973,80.869347,Cherkessk,Russia
57.360562,68.350463,Kaspiysk,Russia
74.564496,142.665362,Volgograd,Russia
74.381166,130.450604,Ryazan,Russia
60.297833,53.995999,Tobolsk,Russia
63.741111,148.860524,Veliky Novgorod,Russia
66.662024,68.011554,Stavropol,Russia
62.914644,64.558061,Irkutsk,Russia
61.926068,149.809015,Nizhnevartovsk,Russia
72.610573,57.242759,Tuapse,Russia
76.137834,166.269844,Solnechnogorsk,Russia
66.506186,129.747309,Sertolovo,Russia
73.094983,156.504099,Oktyabrsky,Russia
65.2234,77.581571,Yaroslavl,Russia
70.09432,138.298916,Krasnokamensk,Russia
67.540103,92.094666,Makhachkala,Russia
74.261779,64.711702,Polevskoy,Russia
4.212153,108.218119,Mlonggo,Indonesia
-5.054468,102.51037,Pontianak,Indonesia
-4.190115,117.039191,Sragen,Indonesia
5.976246,101.196666,Kartasura,Indonesia
4.548741,117.03196,Perbaungan,Indonesia
-3.36189,101.742672,Purwokerto,Indonesia
-1.490953,128.992453,Pamekasan,Indonesia
7.411632,99.946185,Karangsembung,Indonesia
-2.172742,123.750045,Serpong,Indonesia
-3.912286,96.12938,Pamulang,Indonesia
-2.475143,128.307677,Deli Tua,Indonesia
-1.014036,99.214172,Sidoarjo,Indonesia
-3.470349,137.878487,Dumai,Indonesia
-0.08459,135.210266,Sijunjung,Indonesia
2.105422,133.344167,Ponorogo,Indonesia
-7.467195,131.287678,Reuleuet,Indonesia
-8.231685,114.463699,Bukittinggi,Indonesia
-5.467952,120.446927,Sungai Penuh,Indonesia
7.313597,97.018429,Tobelo,Indonesia
-6.981708,136.817751,Candi Prambanan,Indonesia
-1.614733,132.755011,Cikarang,Indonesia
-7.980888,106.103135,Bejubang Dua,Indonesia
-5.080784,97.330611,Berastagi,Indonesia
6.295189,111.027553,Negara,Indonesia
-4.181275,126.078505,Mranggen,Indonesia
2.255949,111.997438,Pelabuhanratu,Indonesia
0.455229,137.797423,Depok,Indonesia
2.398127,123.05562,Padang,Indonesia
-6.400899,122.185731,Cileunyi,Indonesia
4.581591,122.750174,Sungai Raya,Indonesia
-9.481477,121.905857,Atambua,Indonesia
-9.904442,104.158762,Batu,Indonesia
-2.214464,111.325496,Besuki,Indonesia
-5.275068,125.944902,Bandar,Indonesia
69.775874,-111.729228,Montmagny,Canada
49.766589,-61.571726,St. Catharines,Canada
68.875834,-78.318889,Belleville,Canada
53.998695,-95.177054,Angus,Canada
63.496117,-97.708104,Sault Ste. Marie,Canada
65.881049,-126.749424,Les Coteaux,Canada
62.979237,-65.359428,Dryden,Canada
56.046018,-91.113593,La Tuque,Canada
50.232699,-131.504007,Mont Joli,Canada
54.787,-137.377142,Blainville,Canada
67.525615,-104.797034,Spruce Grove,Canada
62.402078,-132.22644,Rayside Balfour,Canada
69.038798,-64.153581,Victoria,Canada
57.729938,-57.874544,La Prairie,Canada
63.572874,-128.533492,Petawawa,Canada
50.558806,-113.370271,Selkirk,Canada
63.723424,-88.532741,Surrey,Canada
66.587985,-80.075074,Burlington,Canada
65.621606,-66.995719,Saint Zotique,Canada
62.949162,-89.094979,Nepean,Canada
60.916121,-134.556682,Salmon Arm,Canada
58.664528,-125.793873,Timmins,Canada
63.358782,-109.566181,Moose Jaw,Canada
62.459738,-92.218274,Brampton,Canada
53.34464,-74.86649,Chambly,Canada
57.660831,-125.422299,Norfolk County,Canada
60.126259,-57.487569,Gaspe,Canada
65.377951,-121.359705,Colwood,Canada
52.921972,-89.518221,Portage La Prairie,Canada
52.075979,-135.148588,Oshawa,Canada
69.663291,-91.04228,Brockville,Canada
58.930836,-123.425672,Chateauguay,Canada
59.309172,-128.176856,Ancaster,Canada
53.064028,-107.110381,Ladysmith,Canada
50.346495,57.321741,Leninskiy,Kazakhstan
52.085022,56.288642,Zharkent,Kazakhstan
42.235135,65.193286,Bakanas,Kazakhstan
51.184758,77.78559,Derzhavinsk,Kazakhstan
47.869031,63.498213,Turgen,Kazakhstan
51.829472,61.43184,Soran,Kazakhstan
43.160607,59.191205,Urzhar,Kazakhstan
48.210655,71.007727,Maqat,Kazakhstan
55.475148,60.892893,Tasqala,Kazakhstan
47.070317,61.626765,Pavlodar,Kazakhstan
42.945452,61.339158,Novoishimskiy,Kazakhstan
55.493941,55.154463,Balkashino,Kazakhstan
52.05753,84.692392,Zaysan,Kazakhstan
53.853538,55.796975,Yanykurgan,Kazakhstan
50.22171,71.765215,Yeraliyev,Kazakhstan
49.19454,49.677754,Aqsay,Kazakhstan
42.465392,75.500434,Lisakovsk,Kazakhstan
45.506149,68.40261,Zhosaly,Kazakhstan
51.950848,82.711916,Batamshinskiy,Kazakhstan
48.537644,79.013263,Tughyl,Kazakhstan
45.292468,66.634143,Zhanga Buqtyrma,Kazakhstan
43.467104,69.299458,Shieli,Kazakhstan
43.274522,54.227542,Inderbor,Kazakhstan
46.000714,62.060245,Lugovoye,Kazakhstan
48.923849,53.008955,Zyryanovsk,Kazakhstan
53.056043,56.858633,Kievka,Kazakhstan
52.945439,79.315163,Zhaqsy,Kazakhstan
48.246241,63.400454,Ust Kamenogorsk,Kazakhstan
46.457115,60.053142,Astana,Kazakhstan
46.681137,82.344475,Arys,Kazakhstan
51.362517,76.776832,Kokpekty,Kazakhstan
43.094946,57.126576,Kalkaman,Kazakhstan
51.263318,51.991512,Khromtau,Kazakhstan
46.002112,51.010877,Aqadyr,Kazakhstan
-0.395363,-55.37329,Maraba,Brazil
-9.124043,-41.189838,Ituiutaba,Brazil
-12.441168,-47.454937,Tres Lagoas,Brazil
-0.162246,-70.49815,Sao Cristovao,Brazil
1.870028,-52.153031,Cabo,Brazil
-21.313019,-61.47135,Embu Guacu,Brazil
-2.304737,-45.283169,Maceio,Brazil
-8.640509,-38.174637,Cambe,Brazil
-10.48954,-43.028941,Paulo Afonso,Brazil
-5.141739,-58.034438,Itapevi,Brazil
-10.483641,-51.543372,Mococa,Brazil
0.823754,-63.63747,Planaltina,Brazil
-6.77383,-66.118017,Mogi Guacu,Brazil
-20.861405,-67.023565,Senador Canedo,Brazil
-3.011015,-41.052891,Aracruz,Brazil
0.245489,-44.264832,Piracicaba,Brazil
-7.915811,-69.406785,Jaragua Do Sul,Brazil
-21.391247,-64.322109,Itaituba,Brazil
-4.897391,-45.207907,Sao Gabriel,Brazil
-17.279566,-44.958717,Barbacena,Brazil
-6.519805,-70.979629,Santana De Parnaiba,Brazil
-7.500713,-36.559139,Bayeux,Brazil
1.390736,-65.995468,Ijui,Brazil
-7.70567,-60.434388,Varzea Grande,Brazil
-4.498697,-51.172318,Aparecida De Goiania,Brazil
-18.229307,-42.052378,Santarem,Brazil
1.501778,-41.316496,Belford Roxo,Brazil
-7.664235,-56.586109,Betim,Brazil
-8.056126,-41.528262,Abaetetuba,Brazil
-7.573906,-48.211721,Estancia,Brazil
-1.205105,-46.567309,Campina Grande,Brazil
-0.942182,-67.849728,Lorena,Brazil
-10.291547,-37.392088,Itabira,Brazil
-18.321488,-56.861499,Para De Minas,Brazil
-25.918391,117.163169,Broken Hill,Australia
-36.984601,140.720055,Ballajura,Australia
-20.910267,152.044017,Sale,Australia
-36.735847,132.660827,Horsham,Australia
-12.548204,144.744448,Croydon,Australia
-31.555732,142.726566,Brighton East,Australia
-23.031518,141.256232,Drummoyne,Australia
-22.679893,117.039456,Burwood,Australia
-30.408998,121.5855,Nowra,Australia
-19.767769,121.753918,Sunnybank Hills,Australia
-38.246846,133.987165,Bracken Ridge,Australia
-35.346002,141.923436,Essendon,Australia
-29.884771,119.835969,Kwinana,Australia
-35.981094,138.241438,Westmead,Australia
-22.284033,117.743316,Yagoona,Australia
-23.856935,147.571053,Footscray,Australia
-13.147723,123.09982,Port Lincoln,Australia
-18.444051,114.771732,Rosebud,Australia
-31.456502,152.013094,Carlingford,Australia
-37.246629,128.486957,Mayfield,Australia
-38.440158,150.636641,Caloundra,Australia
-15.855368,120.926626,Hawthorn East,Australia
-19.388905,137.00281,St Albans,Australia
-34.794628,116.20419,Melton,Australia
-13.008358,115.509978,West Footscray,Australia
-12.090275,138.684736,Prospect,Australia
-20.830232,138.537593,Cairns,Australia
-37.005988,134.351007,Eight Mile Plains,Australia
-11.929753,128.190642,Bacchus Marsh,Australia
-30.20084,144.028255,Carindale,Australia
-24.315917,141.768673,Clayton South,Australia
-14.145665,118.133027,Donvale,Australia
-15.620899,142.596292,Queanbeyan,Australia
-21.447125,127.993015,Mornington,Australia
50.866403,77.65446,Derzhavinsk,Kazakhstan
48.435868,47.268121,Abay,Kazakhstan
52.173138,85.868945,Zaysan,Kazakhstan
51.248607,76.979332,Kokpekty,Kazakhstan
42.894604,78.259249,Qashyr,Kazakhstan
53.322652,84.956667,Asubulaq,Kazakhstan
44.358261,79.492559,Qaraton,Kazakhstan
51.874255,64.209787,Dossor,Kazakhstan
52.516244,61.993421,Maloye Ganyushkino,Kazakhstan
45.211804,61.203908,Fedorovka,Kazakhstan
48.141427,71.972126,Maqat,Kazakhstan
50.522864,63.901629,Zhezqazghan,Kazakhstan
48.095445,51.070977,Kurchum,Kazakhstan
43.375905,81.269546,Kentau,Kazakhstan
48.212619,67.918203,Atakent,Kazakhstan
53.307331,63.823795,Talghar,Kazakhstan
43.348684,61.559171,Novoishimskiy,Kazakhstan
45.858269,83.001366,Arys,Kazakhstan
44.146858,54.492672,Shymkent,Kazakhstan
53.213129,65.693277,Aktau,Kazakhstan
46.677888,81.404352,Mayqayyng,Kazakhstan
54.828176,52.231549,Shantobe,Kazakhstan
41.665945,80.742742,Komsomolets,Kazakhstan
47.203557,47.477956,Sergeyevka,Kazakhstan
44.866952,57.796043,Taiynsha,Kazakhstan
46.713744,68.101187,Dzhalagash,Kazakhstan
51.06704,56.078601,Leninskiy,Kazakhstan
50.764258,62.283081,Chayan,Kazakhstan
44.253164,72.751765,Kandyagash,Kazakhstan
45.704552,53.7708,Chulakkurgan,Kazakhstan
55.304299,55.277307,Balkashino,Kazakhstan
52.380297,70.310755,Turkestan,Kazakhstan
47.25295,79.175969,Tekeli,Kazakhstan
43.574304,70.421026,Zhumysker,Kazakhstan
24.08059,-101.143124,Reynosa,Mexico
18.006898,-101.355275,Sweet water,Mexico
28.657738,-97.109392,Salamanca,Mexico
26.02401,-98.072141,Naucalpan De Juarez,Mexico
26.372969,-91.803565,Apan,Mexico
30.328338,-112.175183,San Francisco Acuautla,Mexico
26.459414,-93.963769,Huejotzingo,Mexico
20.372731,-109.372199,Azcapotzalco,Mexico
29.08606,-100.635458,Agua Prieta,Mexico
22.686868,-89.375543,Valladolid,Mexico
19.611514,-90.955551,Silao,Mexico
25.517585,-109.93725,Martinez De La Torre,Mexico
17.450938,-93.523808,Tepatitlan De Morelos,Mexico
17.288232,-104.312731,Parras De La Fuente,Mexico
22.875966,-107.855867,Coacalco,Mexico
27.928399,-93.075208,San Luis Potosi,Mexico
18.101651,-98.921036,Tizayuca,Mexico
17.273614,-95.434382,Salina cruz,Mexico
21.341931,-98.368926,Rio Grande,Mexico
21.691223,-92.312258,Izucar De Matamoros,Mexico
19.86081,-111.46291,Xalapa De Enriquez,Mexico
25.167186,-100.307669,Tlaquepaque,Mexico
29.838367,-112.119426,Escarcega,Mexico
19.942774,-105.434574,Apaseo The Great,Mexico
27.210134,-92.540486,Tacambaro De Codallos,Mexico
17.094259,-90.232246,Campeche,Mexico
26.981993,-113.369345,Real Palmas subdivision,Mexico
18.316667,-92.950647,San Martin Texmelucan De Labastida,Mexico
24.599101,-111.509858,Hidalgo City,Mexico
26.751485,-90.816154,Berriozabal,Mexico
23.640098,-106.976366,Chilpancingo,Mexico
24.893034,-103.138947,Gomez Palacio,Mexico
29.02092,-112.227637,Fernandez City,Mexico
20.993084,-94.158904,Palenque,Mexico
63.412534,-124.186683,Cobourg,Canada
55.524269,-108.356445,La Sarre,Canada
56.063713,-94.230805,Otterburn Park,Canada
66.749996,-119.83311,Rosemere,Canada
52.949938,-58.349591,Notre Dame De Grace,Canada
56.815745,-126.015742,Norfolk County,Canada
51.58364,-83.257177,Whitehorse,Canada
65.726537,-103.49745,Cote Saint Luc,Canada
57.749705,-77.181944,Strathmore,Canada
51.011204,-140.501338,Markham,Canada
60.475156,-105.592591,Kingston,Canada
63.148467,-94.759255,Dartmouth,Canada
53.845852,-60.963988,Prince Albert,Canada
69.57887,-108.999553,Montmagny,Canada
55.308447,-82.957317,Powell River,Canada
58.833368,-119.86448,New Westminster,Canada
51.759816,-66.064136,Cornwall,Canada
64.606138,-61.219384,Taber,Canada
63.434074,-124.838254,Petawawa,Canada
61.954388,-57.500093,Dawson Creek,Canada
63.210143,-132.290764,Prince Rupert,Canada
60.884637,-106.622317,Fort Mcmurray,Canada
61.011696,-68.406934,Bells Corners,Canada
67.666683,-63.799223,The Pas,Canada
57.361828,-119.423874,Guelph,Canada
62.762171,-69.387253,Notre Dame Des Prairies,Canada
60.44511,-125.879959,Thetford Mines,Canada
62.605109,-77.379617,Greenwood,Canada
51.600793,-102.774743,Sainte Marie,Canada
65.071832,-58.37087,Morinville,Canada
67.229158,-130.750351,La Malbaie,Canada
64.851673,-93.885365,Fredericton,Canada
62.685532,-83.873192,Saint Joseph Du Lac,Canada
62.241915,-74.979044,Aylmer,Canada
-0.011195,13.20451,Tshela,DR Congo
-4.935801,27.770872,Mweka,DR Congo
3.348298,20.998529,Lodja,DR Congo
3.915728,15.928205,Boende,DR Congo
-7.709308,17.331854,Mbuji Mayi,DR Congo
-2.270042,20.806015,Masina,DR Congo
-2.180466,14.61363,Mbanza Ngungu,DR Congo
-1.873181,18.377387,Kindu,DR Congo
-12.971286,18.801305,Kabare,DR Congo
-11.881034,26.753136,Boma,DR Congo
-10.910828,14.248021,Beni,DR Congo
-10.791412,15.100865,Lubumbashi,DR Congo
-10.270187,23.045091,Lubao,DR Congo
-2.454131,25.523983,Luebo,DR Congo
-1.294351,26.810731,Libenge,DR Congo
2.547335,24.788409,Uvira,DR Congo
-5.535261,22.89655,Kasangulu,DR Congo
-3.328008,24.892995,Bolobo,DR Congo
-8.500086,26.784757,Kasongo,DR Congo
-0.055102,17.372517,Kamina,DR Congo
-10.832029,19.794927,Kabalo,DR Congo
-10.882477,27.296533,Butembo,DR Congo
-8.549883,13.158282,Gandajika,DR Congo
3.782944,16.811229,Mangai,DR Congo
-7.698905,20.381174,Businga,DR Congo
-0.070829,20.4421,Mbandaka,DR Congo
-1.223008,24.716507,Bosobolo,DR Congo
-4.535027,18.458294,Kisangani,DR Congo
-3.218405,21.818499,Lukolela,DR Congo
0.635295,20.928172,Isiro,DR Congo
-2.573622,12.816663,Gbadolite,DR Congo
-11.07908,13.034988,Kinshasa,DR Congo
-2.006859,28.06849,Aketi,DR Congo
-12.748479,18.005083,Kongolo,DR Congo
44.380706,59.947447,Lepsy,Kazakhstan
50.205567,49.401326,Saryaghash,Kazakhstan
47.925571,77.278331,Aksuat,Kazakhstan
46.608135,57.255412,Kurchatov,Kazakhstan
49.987442,58.378636,Tyuratam,Kazakhstan
41.792014,55.008605,Mikhaylovka,Kazakhstan
42.870732,57.762682,Urzhar,Kazakhstan
48.829322,80.693326,Tughyl,Kazakhstan
47.745985,71.630654,Dzhangala,Kazakhstan
47.843966,79.166551,Tekeli,Kazakhstan
47.940075,51.300624,Kurchum,Kazakhstan
47.582396,73.95839,Otegen Batyra,Kazakhstan
53.761261,77.196931,Kostanay,Kazakhstan
50.775086,61.970625,Chayan,Kazakhstan
50.374324,80.384501,Bayanaul,Kazakhstan
49.479599,65.801471,Kyzyl Orda,Kazakhstan
53.164452,74.626156,Aktobe,Kazakhstan
43.090999,51.024183,Karagandy,Kazakhstan
43.766624,67.759652,Shemonaikha,Kazakhstan
55.540177,64.500997,Aral,Kazakhstan
50.777226,67.721323,Kegen,Kazakhstan
46.251024,48.173743,Shchuchinsk,Kazakhstan
44.246117,51.312551,Moyynkum,Kazakhstan
46.689213,72.088654,Balykshi,Kazakhstan
51.979781,47.61425,Dzhambeyty,Kazakhstan
41.859719,77.639803,Baikonur,Kazakhstan
47.520179,54.519394,Terenozek,Kazakhstan
50.95979,59.051892,Dzhetygara,Kazakhstan
46.23471,83.923857,Arys,Kazakhstan
51.036763,53.431471,Atbasar,Kazakhstan
52.631966,86.615266,Asubulaq,Kazakhstan
48.309119,47.709673,Abay,Kazakhstan
53.290267,52.879888,Georgievka,Kazakhstan
49.957704,50.823358,Aqsay,Kazakhstan
6.725948,102.593852,Klangenan,Indonesia
-1.326016,133.278865,Cikarang,Indonesia
-9.297744,129.272671,Labuan Bajo,Indonesia
-2.023063,126.242636,Soko,Indonesia
5.854859,100.592239,Kartasura,Indonesia
-9.775039,119.545999,Teluknaga,Indonesia
1.583082,101.104063,Tabanan,Indonesia
-3.511646,109.134972,Tangerang,Indonesia
-3.999501,102.7732,Dompu,Indonesia
4.247457,134.13048,Gamping Lor,Indonesia
3.807737,124.449641,Tanjungagung,Indonesia
6.343741,131.759871,Malang,Indonesia
-2.134493,115.332087,Barabai,Indonesia
-9.618499,103.874309,Batu,Indonesia
8.201276,115.330057,Jaten,Indonesia
-5.070845,139.347227,Probolinggo,Indonesia
3.337488,139.014877,Banjar,Indonesia
-9.863088,135.632933,Comal,Indonesia
-4.779465,98.552626,Binjai,Indonesia
1.198847,107.952872,Serang,Indonesia
0.415961,135.683031,Sijunjung,Indonesia
-5.082748,134.474315,Gorontalo,Indonesia
2.54921,114.972783,Cileungsir,Indonesia
4.470121,101.029987,Singkawang,Indonesia
-7.243415,119.084802,Balapulang,Indonesia
-8.92542,101.056535,Godean,Indonesia
-1.075198,117.732433,Boyolali,Indonesia
-6.596806,100.61377,Balaipungut,Indonesia
6.493647,98.993684,Kalianget,Indonesia
6.697431,134.101503,Pekanbaru,Indonesia
-6.725676,121.102394,Ubud,Indonesia
-4.336495,110.477102,Slawi,Indonesia
0.586673,137.709167,Depok,Indonesia
5.595368,119.018505,Pasarkemis,Indonesia
28.294634,38.196785,Ad Dawadimi,Saudi Arabia
19.278193,51.714426,Al Qurayn,Saudi Arabia
27.956963,53.50366,Julayjilah,Saudi Arabia
27.398677,37.49659,Al Jaradiyah,Saudi Arabia
20.45681,49.442767,Khobar,Saudi Arabia
19.566237,44.985655,Al Markaz,Saudi Arabia
19.839893,43.550347,Abu `Arish,Saudi Arabia
18.513135,53.930835,Turabah,Saudi Arabia
21.751616,48.852161,Ar Rass,Saudi Arabia
19.133095,53.463352,Khamis Mushait,Saudi Arabia
23.803254,37.922852,Al Awjam,Saudi Arabia
23.973839,41.094402,Qaisumah,Saudi Arabia
26.942173,44.964313,Al Munayzilah,Saudi Arabia
23.274248,48.337785,Al Mutayrifi,Saudi Arabia
28.968201,40.039088,Al Muwayh,Saudi Arabia
21.080147,39.043635,Mecca,Saudi Arabia
29.444322,40.584813,Al Qatif,Saudi Arabia
21.460432,44.426644,Safwa,Saudi Arabia
24.135462,48.077199,Rabigh,Saudi Arabia
30.548257,36.955797,Ad Dilam,Saudi Arabia
18.30094,40.805649,Az Zulfi,Saudi Arabia
28.509223,52.412875,Tubarjal,Saudi Arabia
25.586058,42.99567,Al Battaliyah,Saudi Arabia
18.878747,43.364892,Al Hada,Saudi Arabia
26.401515,52.59218,Al Mithnab,Saudi Arabia
18.601758,35.503364,Riyadh,Saudi Arabia
29.637953,46.043159,Abha,Saudi Arabia
30.670337,50.069518,Al Kharj,Saudi Arabia
30.594955,39.276084,Sabya,Saudi Arabia
18.704183,49.541866,Tanumah,Saudi Arabia
28.447295,46.795481,Adh Dhibiyah,Saudi Arabia
27.72037,40.658851,Al Mindak,Saudi Arabia
29.733257,42.795741,Al Bahah,Saudi Arabia
21.296973,53.152285,Umm As Sahik,Saudi Arabia
54.456656,-121.329919,Edmonton,Canada
53.177149,-91.753589,Portage La Prairie,Canada
53.262139,-130.796882,Gatineau,Canada
62.860969,-69.45551,Pont Rouge,Canada
60.995462,-96.405902,Hamilton,Canada
66.100086,-75.921076,Etobicoke,Canada
69.573395,-131.688812,Beaumont,Canada
63.914005,-84.441028,Laval,Canada
54.692658,-59.274399,Vernon,Canada
53.145142,-56.819648,Notre Dame De Grace,Canada
53.686696,-98.733718,Labrador City,Canada
54.029589,-130.375808,Kelowna,Canada
65.748465,-77.560932,Halifax,Canada
67.492364,-99.30367,Rouyn Noranda,Canada
52.849981,-138.848472,Nanaimo,Canada
65.561612,-129.240118,Sainte Adele,Canada
62.373223,-133.149409,Summerside,Canada
62.860507,-66.329746,Dryden,Canada
51.586348,-138.14416,Markham,Canada
60.50225,-128.010787,Thetford Mines,Canada
59.720735,-106.948239,Saskatoon,Canada
65.257439,-104.264218,Cote Saint Luc,Canada
68.586845,-135.726434,Campbellton,Canada
63.396614,-99.421143,Sault Ste. Marie,Canada
64.823844,-120.128695,Candiac,Canada
54.097554,-99.115603,Lachute,Canada
60.437139,-73.926427,Roberval,Canada
53.069147,-133.165283,Levis,Canada
67.755781,-81.22871,Saint Leonard,Canada
63.291285,-139.821955,Sainte Anne Des Plaines,Canada
54.725436,-139.901406,Blainville,Canada
